pid|size|color|brand|rrp|mainCategory|category|subCategory|stock|releaseDate
10421|44,5|schwarz|Nike|95.18|1|2|3|6|2017-10-01
10421|45|schwarz|Nike|95.18|1|2|3|1|2017-10-01
10421|45,5|schwarz|Nike|95.18|1|2|3|1|2017-10-01
10421|46|schwarz|Nike|95.18|1|2|3|1|2017-10-01
10421|47,5|schwarz|Nike|95.18|1|2|3|1|2017-10-01
10425|L|gelb|Nike|63.43|1|7|40|2|2017-10-01
10427|164|schwarz|Jako|44.38|1|7|16|1|2017-10-01
10428|S ( 34/36 )|grau|Nike|76.13|9|10|14|1|2017-10-01
10431|44|grau|Nike|114.23|1|2|3|1|2018-01-24
10435|M ( 140-152 )|gruen|Nike|22.79|1|7|21|1|2017-10-01
10435|XL ( 158-170 )|gruen|Nike|22.79|1|7|21|1|2017-10-01
10436|L|rot|Nike|38.03|1|7|21|9|2017-10-01
10436|M|rot|Nike|38.03|1|7|21|4|2017-10-01
10436|S|rot|Nike|38.03|1|7|21|1|2017-10-01
10439|2XL|schwarz|adidas|50.73|1|7|22|1|2017-10-01
10439|L|schwarz|adidas|50.73|1|7|22|36|2017-10-01
10439|M|schwarz|adidas|50.73|1|7|22|10|2017-10-01
10439|S|schwarz|adidas|50.73|1|7|22|2|2017-10-01
10439|XL|schwarz|adidas|50.73|1|7|22|6|2017-10-01
10439|XS|schwarz|adidas|50.73|1|7|22|1|2017-10-01
10447|2XL|schwarz|Nike|22.79|1|7|8|15|2017-10-01
10447|L|schwarz|Nike|22.79|1|7|8|36|2017-10-01
10447|M|schwarz|Nike|22.79|1|7|8|165|2017-10-01
10447|S|schwarz|Nike|22.79|1|7|8|20|2017-10-01
10447|XL|schwarz|Nike|22.79|1|7|8|73|2017-10-01
10451|S|schwarz|Hummel|25.33|1|7|21|1|2017-10-01
10452|164|schwarz|adidas|44.38|1|7|20|1|2017-10-01
10456|L ( 152-158 )|grau|Nike|57.08|1|7|14|2|2017-10-01
10456|M ( 140-152 )|grau|Nike|57.08|1|7|14|3|2017-10-01
10456|S ( 128-140 )|grau|Nike|57.08|1|7|14|1|2017-10-01
10456|XL ( 158-170 )|grau|Nike|57.08|1|7|14|5|2017-10-01
10457|L|rot|PUMA|31.68|1|7|21|1|2017-10-01
10460|36|weiss|PUMA|76.13|1|37|3|1|2017-10-01
10463|2XL|blau|Nike|44.38|1|7|23|5|2017-10-01
10463|L|blau|Nike|44.38|1|7|23|6|2017-10-01
10463|M|blau|Nike|44.38|1|7|23|7|2017-10-01
10463|S|blau|Nike|44.38|1|7|23|1|2017-10-01
10463|XL|blau|Nike|44.38|1|7|23|9|2017-10-01
10466|40|gelb|adidas|126.93|1|2|3|2|2017-10-01
10466|41 1/3|gelb|adidas|126.93|1|2|3|1|2017-10-01
10466|42 2/3|gelb|adidas|126.93|1|2|3|1|2017-10-01
10466|44|gelb|adidas|126.93|1|2|3|1|2017-10-01
10466|44 2/3|gelb|adidas|126.93|1|2|3|1|2017-10-01
10466|45 1/3|gelb|adidas|126.93|1|2|3|1|2017-10-01
10467|2XL|blau|Nike|44.38|15|16||1|2017-10-01
10467|L|blau|Nike|44.38|15|16||9|2017-10-01
10467|M|blau|Nike|44.38|15|16||15|2017-10-01
10467|S|blau|Nike|44.38|15|16||3|2017-10-01
10467|XL|blau|Nike|44.38|15|16||6|2017-10-01
10469|40,5|orange|Nike|292.03|1|2|39|1|2017-10-01
10469|41|orange|Nike|292.03|1|2|39|1|2017-10-01
10469|42,5|orange|Nike|292.03|1|2|39|1|2017-10-01
10469|44|orange|Nike|292.03|1|2|39|1|2017-10-01
10469|47|orange|Nike|292.03|1|2|39|1|2017-10-01
10470|41|schwarz|Nike|101.53|9|18|32|1|2017-10-01
10470|42,5|schwarz|Nike|101.53|9|18|32|4|2017-10-01
10470|43|schwarz|Nike|101.53|9|18|32|1|2017-10-01
10483|38|grau|Nike|69.78|1|37|6|1|2017-10-01
10490|XL ( 158-170 )|rot|Nike|38.03|1|7|23|1|2017-10-01
10503|42|schwarz|Nike|177.73|1|2|39|2|2017-10-01
10509|164|grau|adidas|44.38|1|7|14|1|2017-10-27
10511|40|beige|adidas|419.03|1|2|3|1|2017-10-01
10511|41 1/3|beige|adidas|419.03|1|2|3|1|2017-10-01
10511|42|beige|adidas|419.03|1|2|3|1|2017-10-01
10511|42 2/3|beige|adidas|419.03|1|2|3|4|2017-10-01
10511|44|beige|adidas|419.03|1|2|3|1|2017-10-01
10511|44 2/3|beige|adidas|419.03|1|2|3|2|2017-10-01
10511|45 1/3|beige|adidas|419.03|1|2|3|2|2017-10-01
10511|46 2/3|beige|adidas|419.03|1|2|3|1|2017-10-01
10514|3XL|schwarz|adidas|63.43|1|7|22|1|2017-10-19
10514|L|schwarz|adidas|63.43|1|7|22|1|2017-10-19
10514|S|schwarz|adidas|63.43|1|7|22|1|2017-10-19
10514|XL|schwarz|adidas|63.43|1|7|22|1|2017-10-19
10519|L|schwarz|Nike|29.14|1|7|21|5|2017-12-19
10519|M|schwarz|Nike|29.14|1|7|21|5|2017-12-19
10519|S|schwarz|Nike|29.14|1|7|21|4|2017-12-19
10523|L|schwarz|Nike|44.38|9|10|25|1|2017-10-01
10525|L|rot|Nike|31.68|1|7|21|2|2017-10-01
10525|M|rot|Nike|31.68|1|7|21|1|2017-10-01
10525|S|rot|Nike|31.68|1|7|21|1|2017-10-01
10525|XL|rot|Nike|31.68|1|7|21|1|2017-10-01
10526|38|schwarz|adidas|31.68|9|10|29|1|2017-10-01
10527|37 1/3|schwarz|adidas|57.08|1|37|5|1|2017-11-21
10527|38|schwarz|adidas|57.08|1|37|5|1|2017-11-21
10533|L|grau|Diadora|31.68|9|10|25|1|2017-10-01
10549|L|grau|Nike|126.93|15|16||1|2017-10-01
10550|42|schwarz|Nike|114.23|1|2|39|1|2017-10-01
10551|6|blau|Jako|18.98|1|7|8|1|2017-10-01
10552|44|gruen|adidas|126.93|9|18|32|1|2017-10-01
10552|45 1/3|gruen|adidas|126.93|9|18|32|1|2017-10-01
10553|M|schwarz|Uhlsport|114.23|1|7|26|1|2017-10-01
10558|140|weiss|adidas|18.98|1|7|21|3|2017-10-01
10558|152|weiss|adidas|18.98|1|7|21|2|2017-10-01
10558|164|weiss|adidas|18.98|1|7|21|3|2017-10-01
10559|2 ( 37-39 )|rot|adidas|8.82|1|7|12|2|2017-10-01
10559|4 ( 43-45 )|rot|adidas|8.82|1|7|12|5|2017-10-01
10560|M|weiss|PUMA|25.33|1|7|8|2|2017-10-01
10560|XL|weiss|PUMA|25.33|1|7|8|1|2017-10-01
10569|36,5|weiss|Nike|133.28|9|37|32|1|2017-10-01
10570|32|schwarz|adidas|57.08|1|37|3|1|2017-11-15
10570|33|schwarz|adidas|57.08|1|37|3|1|2017-11-15
10570|34|schwarz|adidas|57.08|1|37|3|1|2017-11-15
10570|35|schwarz|adidas|57.08|1|37|3|1|2017-11-15
10570|37 1/3|schwarz|adidas|57.08|1|37|3|1|2017-11-15
10570|38|schwarz|adidas|57.08|1|37|3|2|2017-11-15
10570|38 2/3|schwarz|adidas|57.08|1|37|3|1|2017-11-15
10573|164|schwarz|adidas|50.73|1|7|16|1|2017-11-02
10574|44 2/3|schwarz|adidas|253.93|1|2|5|1|2017-11-21
10574|46|schwarz|adidas|253.93|1|2|5|1|2017-11-21
10574|46 2/3|schwarz|adidas|253.93|1|2|5|1|2017-11-21
10574|47 1/3|schwarz|adidas|253.93|1|2|5|1|2017-11-21
10575|40 2/3|schwarz|adidas|126.93|1|2|4|1|2017-10-01
10575|42|schwarz|adidas|126.93|1|2|4|1|2017-10-01
10575|42 2/3|schwarz|adidas|126.93|1|2|4|1|2017-10-01
10575|43 1/3|schwarz|adidas|126.93|1|2|4|3|2017-10-01
10575|44|schwarz|adidas|126.93|1|2|4|1|2017-10-01
10575|44 2/3|schwarz|adidas|126.93|1|2|4|2|2017-10-01
10575|46|schwarz|adidas|126.93|1|2|4|1|2017-10-01
10575|46 2/3|schwarz|adidas|126.93|1|2|4|2|2017-10-01
10575|47 1/3|schwarz|adidas|126.93|1|2|4|2|2017-10-01
10575|48 2/3|schwarz|adidas|126.93|1|2|4|1|2017-10-01
10583|L ( 152-158 )|blau|Nike|38.03|1|7|23|1|2017-10-01
10584|2XL|schwarz|Reusch|50.73|1|7|17|1|2017-10-01
10585|L|blau|Nike|50.73|1|7|22|2|2017-11-21
10585|M|blau|Nike|50.73|1|7|22|3|2017-11-21
10585|XL|blau|Nike|50.73|1|7|22|1|2017-11-21
10589|XL ( 158-170 )|rot|Nike|63.43|1|7|14|1|2017-10-01
10594|S|rot|adidas|82.48|1|7|14|1|2017-11-07
10597|37|silber|PUMA|222.18|1|37|3|1|2017-10-01
10598|L ( 152-158 )|schwarz|Nike|38.03|15|16||3|2017-12-08
10598|M ( 140-152 )|schwarz|Nike|38.03|15|16||2|2017-12-08
10598|XL ( 158-170 )|schwarz|Nike|38.03|15|16||5|2017-12-08
10603|40|orange|Nike|88.83|1|2|6|1|2017-10-01
10603|40,5|orange|Nike|88.83|1|2|6|1|2017-10-01
10603|45,5|orange|Nike|88.83|1|2|6|1|2017-10-01
10607|140|blau|PUMA|44.38|1|7|22|1|2017-10-01
10609||schwarz|Uhlsport|5.01|1|2|27|8|2017-10-01
10610|116|schwarz|Jako|29.14|1|7|16|1|2017-10-01
10610|140|schwarz|Jako|29.14|1|7|16|2|2017-10-01
10610|152|schwarz|Jako|29.14|1|7|16|1|2017-10-01
10610|164|schwarz|Jako|29.14|1|7|16|4|2017-10-01
10614|M|blau|Nike|25.33|1|7|8|1|2017-10-01
10615|176|blau|PUMA|44.38|15|33||1|2017-10-01
10616|2XL|weiss|Nike|38.03|15|24||1|2017-10-01
10616|L|weiss|Nike|38.03|15|24||10|2017-10-01
10616|M|weiss|Nike|38.03|15|24||1|2017-10-01
10616|S|weiss|Nike|38.03|15|24||1|2017-10-01
10616|XL|weiss|Nike|38.03|15|24||5|2017-10-01
10617|128|rot|adidas|25.33|1|7|21|2|2017-10-01
10617|140|rot|adidas|25.33|1|7|21|1|2017-10-01
10617|152|rot|adidas|25.33|1|7|21|3|2017-10-01
10617|164|rot|adidas|25.33|1|7|21|4|2017-10-01
10619|2XL|schwarz|Nike|31.68|1|7|25|8|2017-10-01
10619|L|schwarz|Nike|31.68|1|7|25|26|2017-10-01
10619|M|schwarz|Nike|31.68|1|7|25|74|2017-10-01
10619|S|schwarz|Nike|31.68|1|7|25|15|2017-10-01
10619|XL|schwarz|Nike|31.68|1|7|25|11|2017-10-01
10620|36 2/3|schwarz|adidas|190.43|1|37|3|3|2017-11-22
10620|37 1/3|schwarz|adidas|190.43|1|37|3|4|2017-11-22
10620|38|schwarz|adidas|190.43|1|37|3|7|2017-11-22
10620|38 2/3|schwarz|adidas|190.43|1|37|3|1|2017-11-22
10621|40,5|orange|Nike|95.18|1|2|5|1|2017-10-01
10623|41|grau|Converse|95.18|9|18|32|1|2017-10-01
10623|42|grau|Converse|95.18|9|18|32|1|2017-10-01
10627|42,5|weiss|Nike|165.03|9|18|32|1|2017-10-01
10627|43|weiss|Nike|165.03|9|18|32|1|2017-10-01
10627|44|weiss|Nike|165.03|9|18|32|2|2017-10-01
10628|3 ( 40-42 )|blau|adidas|16.44|1|7|13|3|2017-11-13
10628|4 ( 43-45 )|blau|adidas|16.44|1|7|13|10|2017-11-13
10628|5 ( 46-48 )|blau|adidas|16.44|1|7|13|2|2017-11-13
10630|S|orange|PUMA|22.79|1|7|21|1|2017-10-01
10630|XL|orange|PUMA|22.79|1|7|21|2|2017-10-01
10631|L|schwarz|Uhlsport|44.38|15|33||2|2017-10-01
10633|L|blau|PUMA|50.73|1|7|16|2|2017-10-01
10633|M|blau|PUMA|50.73|1|7|16|1|2017-10-01
10633|S|blau|PUMA|50.73|1|7|16|2|2017-10-01
10635|L|weiss|Under Armour|38.03|15|24||2|2017-10-01
10635|M|weiss|Under Armour|38.03|15|24||1|2017-10-01
10635|S|weiss|Under Armour|38.03|15|24||1|2017-10-01
10642|43|schwarz|Nike|380.93|1|2|39|2|2017-10-01
10642|44|schwarz|Nike|380.93|1|2|39|2|2017-10-01
10642|45|schwarz|Nike|380.93|1|2|39|1|2017-10-01
10645|2XL|weiss|adidas|29.14|1|7|21|32|2017-10-01
10645|3XL|weiss|adidas|29.14|1|7|21|4|2017-10-01
10645|L|weiss|adidas|29.14|1|7|21|10|2017-10-01
10645|M|weiss|adidas|29.14|1|7|21|142|2017-10-01
10645|S|weiss|adidas|29.14|1|7|21|29|2017-10-01
10645|XL|weiss|adidas|29.14|1|7|21|21|2017-10-01
10653|12 (41-45)|schwarz|Hummel|16.44|1|7|11|1|2017-10-01
10664|L|schwarz|Nike|95.18|9|10|14|2|2017-10-01
10664|M|schwarz|Nike|95.18|9|10|14|2|2017-10-01
10665|140|blau|adidas|25.33|1|7|25|1|2017-10-01
10670|2XL|schwarz|adidas|50.73|1|7|28|1|2017-10-01
10671|35|rot|Nike|63.43|1|37|5|2|2017-10-01
10671|35,5|rot|Nike|63.43|1|37|5|1|2017-10-01
10671|36|rot|Nike|63.43|1|37|5|1|2017-10-01
10675|L|schwarz|Hummel|63.43|1|7|14|1|2017-10-01
10677|5 ( 43-46 )|weiss|Jako|12.63|1|7|13|10|2017-10-01
10680|L|grau|Under Armour|38.03|15|24||2|2017-10-01
10681|41|weiss|Nike|152.33|9|18|32|1|2017-10-01
10682|L ( 152-158 )|gruen|Nike|22.79|1|7|8|2|2017-10-01
10684|41|schwarz|Nike|120.58|9|18|32|1|2017-10-01
10686|L|grau|Nike|126.93|9|10|22|2|2017-10-01
10686|M|grau|Nike|126.93|9|10|22|10|2017-10-01
10686|S|grau|Nike|126.93|9|10|22|3|2017-10-01
10686|XL|grau|Nike|126.93|9|10|22|2|2017-10-01
10692|2XL|schwarz|adidas|25.33|1|7|25|1|2017-10-24
10692|3XL|schwarz|adidas|25.33|1|7|25|1|2017-10-24
10692|L|schwarz|adidas|25.33|1|7|25|1|2017-10-24
10692|M|schwarz|adidas|25.33|1|7|25|5|2017-10-24
10692|S|schwarz|adidas|25.33|1|7|25|1|2017-10-24
10692|XL|schwarz|adidas|25.33|1|7|25|1|2017-10-24
10706|L ( 152-158 )|schwarz|Nike|25.33|1|7|8|1|2017-10-01
10706|M ( 140-152 )|schwarz|Nike|25.33|1|7|8|16|2017-10-01
10706|S ( 128-140 )|schwarz|Nike|25.33|1|7|8|2|2017-10-01
10706|XL ( 158-170 )|schwarz|Nike|25.33|1|7|8|14|2017-10-01
10706|XS ( 116-128 )|schwarz|Nike|25.33|1|7|8|1|2017-10-01
10707|2XL|rot|Nike|44.38|1|7|23|1|2017-10-01
10707|L|rot|Nike|44.38|1|7|23|4|2017-10-01
10707|M|rot|Nike|44.38|1|7|23|7|2017-10-01
10707|S|rot|Nike|44.38|1|7|23|10|2017-10-01
10707|XL|rot|Nike|44.38|1|7|23|2|2017-10-01
10713|33|rot|Nike|88.83|1|37|3|1|2017-10-01
10713|33,5|rot|Nike|88.83|1|37|3|1|2017-10-01
10713|35|rot|Nike|88.83|1|37|3|2|2017-10-01
10713|35,5|rot|Nike|88.83|1|37|3|1|2017-10-01
10713|37,5|rot|Nike|88.83|1|37|3|2|2017-10-01
10713|38|rot|Nike|88.83|1|37|3|1|2017-10-01
10713|38,5|rot|Nike|88.83|1|37|3|2|2017-10-01
10714|M|orange|Nike|57.08|1|7|21|1|2017-10-01
10715|39 1/3|gelb|adidas|380.93|1|2|3|1|2017-10-01
10715|40|gelb|adidas|380.93|1|2|3|2|2017-10-01
10715|40 2/3|gelb|adidas|380.93|1|2|3|2|2017-10-01
10715|41 1/3|gelb|adidas|380.93|1|2|3|3|2017-10-01
10715|42|gelb|adidas|380.93|1|2|3|1|2017-10-01
10715|42 2/3|gelb|adidas|380.93|1|2|3|5|2017-10-01
10715|43 1/3|gelb|adidas|380.93|1|2|3|4|2017-10-01
10715|44|gelb|adidas|380.93|1|2|3|2|2017-10-01
10715|44 2/3|gelb|adidas|380.93|1|2|3|1|2017-10-01
10715|45 1/3|gelb|adidas|380.93|1|2|3|1|2017-10-01
10715|46|gelb|adidas|380.93|1|2|3|1|2017-10-01
10717|2XL|gruen|PUMA|57.08|1|7|14|3|2017-10-01
10717|XL|gruen|PUMA|57.08|1|7|14|1|2017-10-01
10730|2XL|grau|adidas|50.73|1|7|14|2|2017-10-27
10730|L|grau|adidas|50.73|1|7|14|8|2017-10-27
10730|M|grau|adidas|50.73|1|7|14|6|2017-10-27
10730|S|grau|adidas|50.73|1|7|14|1|2017-10-27
10730|XL|grau|adidas|50.73|1|7|14|3|2017-10-27
10730|XS|grau|adidas|50.73|1|7|14|4|2017-10-27
10733|L ( 152-158 )|schwarz|Nike|114.23|1|7|20|1|2017-10-01
10733|M ( 140-152 )|schwarz|Nike|114.23|1|7|20|1|2017-10-01
10733|XL ( 158-170 )|schwarz|Nike|114.23|1|7|20|2|2017-10-01
10736|L|gruen|Nike|50.73|1|7|22|2|2017-11-21
10737|XL|schwarz|PUMA|63.43|1|7|28|1|2017-10-01
10738|M|blau|PUMA|25.33|1|7|21|1|2017-10-01
10742|43|grau|Nike|165.03|9|18|32|1|2017-10-01
10743|2XL|gelb|adidas|22.79|1|7|21|1|2017-10-01
10743|L|gelb|adidas|22.79|1|7|21|3|2017-10-01
10743|XL|gelb|adidas|22.79|1|7|21|1|2017-10-01
10746|XL ( 158-170 )|grau|Nike|69.78|9|10|14|1|2017-10-01
10748|2 ( 37-39 )|weiss|adidas|15.17|1|7|11|1|2017-10-01
10748|3 ( 40-42 )|weiss|adidas|15.17|1|7|11|1|2017-10-01
10748|4 ( 43-45 )|weiss|adidas|15.17|1|7|11|2|2017-10-01
10748|5 ( 46-48 )|weiss|adidas|15.17|1|7|11|5|2017-10-01
10750|43|khaki|Nike|209.48|9|18|32|1|2017-10-01
10752|L ( 152-158 )|pink|Nike|22.79|1|7|21|2|2017-10-01
10752|XL ( 158-170 )|pink|Nike|22.79|1|7|21|1|2017-10-01
10755|M|weiss|PUMA|25.33|1|7|8|3|2017-10-01
10755|S|weiss|PUMA|25.33|1|7|8|1|2017-10-01
10756|L ( 42-46 )|orange|Nike|12.63|1|7|13|16|2017-10-01
10756|M ( 38-42 )|orange|Nike|12.63|1|7|13|11|2017-10-01
10756|S ( 34-38 )|orange|Nike|12.63|1|7|13|7|2017-10-01
10759|2XL|blau|Nike|25.33|1|7|21|3|2017-10-01
10759|L|blau|Nike|25.33|1|7|21|26|2017-10-01
10759|M|blau|Nike|25.33|1|7|21|31|2017-10-01
10759|S|blau|Nike|25.33|1|7|21|3|2017-10-01
10759|XL|blau|Nike|25.33|1|7|21|1|2017-10-01
10760|43 1/3|schwarz|adidas|114.23|1|2|5|1|2017-10-01
10760|44 2/3|schwarz|adidas|114.23|1|2|5|1|2017-10-01
10760|46 2/3|schwarz|adidas|114.23|1|2|5|1|2017-10-01
10760|47 1/3|schwarz|adidas|114.23|1|2|5|1|2017-10-01
10766|2 ( 37-39 )|gruen|adidas|16.44|1|7|13|1|2017-11-14
10766|3 ( 40-42 )|gruen|adidas|16.44|1|7|13|1|2017-11-14
10766|4 ( 43-45 )|gruen|adidas|16.44|1|7|13|7|2017-11-14
10766|5 ( 46-48 )|gruen|adidas|16.44|1|7|13|2|2017-11-14
10768|34|rot|Nike|88.83|1|37|39|1|2017-10-01
10768|36,5|rot|Nike|88.83|1|37|39|1|2017-10-01
10768|37,5|rot|Nike|88.83|1|37|39|1|2017-10-01
10768|38,5|rot|Nike|88.83|1|37|39|1|2017-10-01
10771|164|grau|Jako|38.03|1|7|28|1|2017-10-01
10772|2XL|weiss|Nike|22.79|1|7|8|4|2017-10-01
10772|L|weiss|Nike|22.79|1|7|8|1|2017-10-01
10772|M|weiss|Nike|22.79|1|7|8|56|2017-10-01
10772|S|weiss|Nike|22.79|1|7|8|17|2017-10-01
10772|XL|weiss|Nike|22.79|1|7|8|6|2017-10-01
10774|38 2/3|weiss|adidas|114.23|1|2|3|3|2017-12-12
10774|39 1/3|weiss|adidas|114.23|1|2|3|1|2017-12-12
10774|40|weiss|adidas|114.23|1|2|3|2|2017-12-12
10774|40 2/3|weiss|adidas|114.23|1|2|3|1|2017-12-12
10775|XL|schwarz|Reusch|63.43|15|16||1|2017-10-01
10778|32|schwarz|adidas|50.73|1|37|3|1|2017-10-01
10779|43|grau|Nike|203.13|9|18|32|1|2017-10-01
10779|44|grau|Nike|203.13|9|18|32|1|2017-10-01
10781|L|weiss|New Balance|50.73|9|10|25|2|2017-10-01
10782|41 1/3|weiss|adidas|120.58|9|18|32|1|2017-10-01
10782|42 2/3|weiss|adidas|120.58|9|18|32|1|2017-10-01
10785|L|schwarz|PUMA|20.25|15|16||1|2017-10-01
10785|M|schwarz|PUMA|20.25|15|16||5|2017-10-01
10785|S|schwarz|PUMA|20.25|15|16||1|2017-10-01
10785|XL|schwarz|PUMA|20.25|15|16||2|2017-10-01
10788|40|weiss|Nike|101.53|1|2|39|2|2017-10-01
10788|41|weiss|Nike|101.53|1|2|39|1|2017-10-01
10791|33|weiss|adidas|82.48|1|37|5|1|2017-10-01
10794|L ( 152-158 )|schwarz|Nike|69.78|1|7|31|17|2017-10-01
10794|M ( 140-152 )|schwarz|Nike|69.78|1|7|31|9|2017-10-01
10794|S ( 128-140 )|schwarz|Nike|69.78|1|7|31|8|2017-10-01
10794|XL ( 158-170 )|schwarz|Nike|69.78|1|7|31|23|2017-10-01
10794|XS ( 116-128 )|schwarz|Nike|69.78|1|7|31|2|2017-10-01
10796|45,5|schwarz|Nike|177.73|9|18|32|1|2017-10-01
10798|42,5|grau|Nike|120.58|9|18|32|1|2017-10-01
10807|XL|lila|PUMA|31.68|15|16||1|2017-10-01
10809|L|blau|PUMA|63.43|15|33||2|2017-10-01
10809|M|blau|PUMA|63.43|15|33||3|2017-10-01
10809|S|blau|PUMA|63.43|15|33||2|2017-10-01
10809|XL|blau|PUMA|63.43|15|33||3|2017-10-01
10810|M|rot|Jako|63.43|1|7|14|1|2017-10-01
10810|XL|rot|Jako|63.43|1|7|14|1|2017-10-01
10812|40|schwarz|PUMA|114.23|9|36|32|1|2017-10-01
10818|39 1/3|schwarz|adidas|76.13|9|18|38|1|2017-12-12
10818|42|schwarz|adidas|76.13|9|18|38|1|2017-12-12
10827|3 ( 40-42 )|weiss|adidas|16.44|1|7|13|1|2017-11-14
10827|4 ( 43-45 )|weiss|adidas|16.44|1|7|13|3|2017-11-14
10828|L ( 42-46 )|weiss|Nike|12.63|1|7|13|19|2017-10-01
10828|M ( 38-42 )|weiss|Nike|12.63|1|7|13|13|2017-10-01
10828|S ( 34-38 )|weiss|Nike|12.63|1|7|13|1|2017-10-01
10828|XL (46-50 )|weiss|Nike|12.63|1|7|13|8|2017-10-01
10828|XS ( 30-34 )|weiss|Nike|12.63|1|7|13|1|2017-10-01
10839|L ( 152-158 )|grau|Nike|57.08|9|10|35|1|2017-10-01
10839|XL ( 158-170 )|grau|Nike|57.08|9|10|35|1|2017-10-01
10847|L|blau|Nike|38.03|1|7|21|1|2017-10-01
10847|M|blau|Nike|38.03|1|7|21|1|2017-10-01
10849|2XL|rot|Nike|44.38|15|33||4|2017-10-01
10849|L|rot|Nike|44.38|15|33||21|2017-10-01
10849|M|rot|Nike|44.38|15|33||32|2017-10-01
10849|S|rot|Nike|44.38|15|33||2|2017-10-01
10849|XL|rot|Nike|44.38|15|33||1|2017-10-01
10854|37,5|grau|Nike|114.23|9|36|32|1|2017-10-01
10854|38|grau|Nike|114.23|9|36|32|1|2017-10-01
10857|M|blau|Nike|44.38|1|7|21|1|2017-10-01
10857|XL|blau|Nike|44.38|1|7|21|1|2017-10-01
10859|42|schwarz|Cinquestelle|152.33|1|2|3|1|2017-10-01
10859|43|schwarz|Cinquestelle|152.33|1|2|3|1|2017-10-01
10862|39|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10862|39,5|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10862|40|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10862|42|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10862|42,5|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10862|43|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10862|44,5|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10862|46|schwarz|Converse|101.53|9|18|32|1|2017-10-01
10863|L|blau|adidas|22.79|1|7|21|1|2017-10-24
10866|140|grau|adidas|57.08|1|7|14|1|2017-10-01
10866|152|grau|adidas|57.08|1|7|14|2|2017-10-01
10870|M|grau|Converse|76.13|9|10|35|1|2017-10-01
10874|38,5|rot|Nike|139.63|9|37|32|1|2017-10-01
10875|36|schwarz|Jako|50.73|1|7|16|1|2017-10-01
10875|38|schwarz|Jako|50.73|1|7|16|1|2017-10-01
10876|37,5|schwarz|Nike|126.93|9|37|32|1|2017-10-01
10878|2XL|blau|Nike|25.33|1|7|25|2|2017-10-01
10878|L|blau|Nike|25.33|1|7|25|26|2017-10-01
10878|M|blau|Nike|25.33|1|7|25|25|2017-10-01
10878|S|blau|Nike|25.33|1|7|25|11|2017-10-01
10878|XL|blau|Nike|25.33|1|7|25|7|2017-10-01
10879|M|grau|Erima|69.78|1|7|20|1|2017-10-01
10881|L|grau|Nike|34.22|1|7|21|6|2017-10-01
10881|S|grau|Nike|34.22|1|7|21|1|2017-10-01
10881|XL|grau|Nike|34.22|1|7|21|2|2017-10-01
10883|44|orange|Nike|95.18|1|2|6|1|2017-10-01
10883|45|orange|Nike|95.18|1|2|6|2|2017-10-01
10885|39 1/3|weiss|adidas|126.93|1|2|3|1|2017-11-23
10885|40|weiss|adidas|126.93|1|2|3|1|2017-11-23
10885|40 2/3|weiss|adidas|126.93|1|2|3|2|2017-11-23
10885|41 1/3|weiss|adidas|126.93|1|2|3|1|2017-11-23
10885|42|weiss|adidas|126.93|1|2|3|1|2017-11-23
10885|42 2/3|weiss|adidas|126.93|1|2|3|3|2017-11-23
10885|43 1/3|weiss|adidas|126.93|1|2|3|5|2017-11-23
10885|44|weiss|adidas|126.93|1|2|3|3|2017-11-23
10885|44 2/3|weiss|adidas|126.93|1|2|3|5|2017-11-23
10885|45 1/3|weiss|adidas|126.93|1|2|3|1|2017-11-23
10885|46|weiss|adidas|126.93|1|2|3|1|2017-11-23
10885|46 2/3|weiss|adidas|126.93|1|2|3|1|2017-11-23
10885|47 1/3|weiss|adidas|126.93|1|2|3|1|2017-11-23
10886|2XL|blau|Nike|22.79|1|7|8|1|2017-10-01
10886|L|blau|Nike|22.79|1|7|8|44|2017-10-01
10886|M|blau|Nike|22.79|1|7|8|32|2017-10-01
10886|S|blau|Nike|22.79|1|7|8|9|2017-10-01
10886|XL|blau|Nike|22.79|1|7|8|3|2017-10-01
10895|M|weiss|adidas|22.79|1|7|21|2|2017-10-24
10896|L|rot|Jako|38.03|15|33||1|2017-10-01
10897|M|weiss|Jako|35.49|1|7|16|1|2017-10-01
10899|33|weiss|Nike|63.43|1|37|5|1|2017-10-01
10900|9|blau|Jako|21.52|1|7|8|1|2017-10-01
10902|S|blau|Nike|50.73|9|10|35|1|2017-10-01
10904|41|schwarz|Nike|279.33|1|2|3|1|2017-10-01
10904|42,5|schwarz|Nike|279.33|1|2|3|2|2017-10-01
10904|43|schwarz|Nike|279.33|1|2|3|1|2017-10-01
10904|44|schwarz|Nike|279.33|1|2|3|1|2017-10-01
10904|44,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
10904|45|schwarz|Nike|279.33|1|2|3|2|2017-10-01
10904|45,5|schwarz|Nike|279.33|1|2|3|1|2017-10-01
10907|M ( 38/40 )|gruen|Nike|101.53|9|10|35|1|2017-10-01
