pid|size|startdate|wait_time|Rcr
10167|M|2017-12-01|1|0
10167|M|2017-12-03|2|0
10167|M|2017-12-06|0|0
10167|M|2017-12-07|4|0
10167|M|2017-12-12|11|0
10167|M|2017-12-24|4|0
10167|M|2017-12-29|16|0
10167|M|2018-01-15|16|0
10167|S|2017-10-01|2|0
10167|S|2017-10-04|5|0
10167|S|2017-10-10|5|0
10167|S|2017-10-16|0|0
10167|S|2017-10-17|9|0
10167|S|2017-10-27|7|0
10167|S|2017-11-04|3|0
10167|S|2017-11-08|3|0
10167|S|2017-11-12|4|0
10167|S|2017-11-17|3|0
10167|S|2017-11-21|13|0
10167|S|2017-12-05|47|0
10167|S|2018-01-22|8|0
10167|S|2018-01-31|0|0
10168|152|2017-10-01|107|0
10168|152|2018-01-17|14|1
10169|2 ( 37-39 )|2017-10-01|0|0
10169|2 ( 37-39 )|2017-10-02|33|0
10169|2 ( 37-39 )|2017-11-05|15|0
10169|2 ( 37-39 )|2017-11-21|19|0
10169|2 ( 37-39 )|2017-12-11|48|0
10169|2 ( 37-39 )|2018-01-29|2|0
10169|3 ( 40-42 )|2017-10-01|7|0
10169|3 ( 40-42 )|2017-10-09|9|0
10169|3 ( 40-42 )|2017-10-19|0|0
10169|3 ( 40-42 )|2017-10-20|15|0
10169|3 ( 40-42 )|2017-11-05|12|0
10169|3 ( 40-42 )|2017-11-18|18|0
10169|3 ( 40-42 )|2017-12-07|7|0
10169|3 ( 40-42 )|2017-12-15|32|0
10169|3 ( 40-42 )|2018-01-17|6|0
10169|3 ( 40-42 )|2018-01-24|7|1
10169|4 ( 43-45 )|2017-10-01|26|0
10169|4 ( 43-45 )|2017-10-28|17|0
10169|4 ( 43-45 )|2017-11-15|2|0
10169|4 ( 43-45 )|2017-11-18|59|0
10169|4 ( 43-45 )|2018-01-17|11|0
10169|4 ( 43-45 )|2018-01-29|2|1
10169|5 ( 46-48 )|2017-10-01|58|0
10169|5 ( 46-48 )|2017-11-29|62|0
10169|5 ( 46-48 )|2018-01-31|0|1
10170|L ( 42-46 )|2017-10-01|14|0
10170|L ( 42-46 )|2017-10-16|21|0
10170|L ( 42-46 )|2017-11-07|10|0
10170|L ( 42-46 )|2017-11-18|12|0
10170|L ( 42-46 )|2017-12-01|7|0
10170|L ( 42-46 )|2017-12-09|18|0
10170|L ( 42-46 )|2017-12-28|16|0
10170|L ( 42-46 )|2018-01-14|6|0
10170|L ( 42-46 )|2018-01-21|8|0
10170|L ( 42-46 )|2018-01-30|1|1
10170|M ( 38-42 )|2017-10-01|2|0
10170|M ( 38-42 )|2017-10-04|11|0
10170|M ( 38-42 )|2017-10-16|0|0
10170|M ( 38-42 )|2017-10-17|15|0
10170|M ( 38-42 )|2017-11-02|2|0
10170|M ( 38-42 )|2017-11-05|0|0
10170|M ( 38-42 )|2017-11-06|2|0
10170|M ( 38-42 )|2017-11-09|13|0
10170|M ( 38-42 )|2017-11-23|1|0
10170|M ( 38-42 )|2017-11-25|1|0
10170|M ( 38-42 )|2017-11-27|1|0
10170|M ( 38-42 )|2017-11-29|0|0
10170|M ( 38-42 )|2017-11-30|4|0
10170|M ( 38-42 )|2017-12-05|0|0
10170|M ( 38-42 )|2017-12-06|2|0
10170|M ( 38-42 )|2017-12-09|3|0
10170|M ( 38-42 )|2017-12-13|0|0
10170|M ( 38-42 )|2017-12-14|5|0
10170|M ( 38-42 )|2017-12-20|17|0
10170|M ( 38-42 )|2018-01-07|3|0
10170|M ( 38-42 )|2018-01-11|3|0
10170|M ( 38-42 )|2018-01-15|4|0
10170|M ( 38-42 )|2018-01-20|4|0
10170|M ( 38-42 )|2018-01-25|3|0
10170|M ( 38-42 )|2018-01-29|1|0
10170|M ( 38-42 )|2018-01-31|0|0
10170|S ( 34-38 )|2017-10-01|31|0
10170|S ( 34-38 )|2017-11-02|22|0
10170|S ( 34-38 )|2017-11-25|1|0
10170|S ( 34-38 )|2017-11-27|63|0
10170|S ( 34-38 )|2018-01-30|0|0
10170|S ( 34-38 )|2018-01-31|0|1
10170|XL (46-50 )|2017-10-01|47|0
10170|XL (46-50 )|2017-11-18|18|0
10170|XL (46-50 )|2017-12-07|48|0
10170|XL (46-50 )|2018-01-25|6|1
10170|XS ( 30-34 )|2017-10-01|56|0
10170|XS ( 30-34 )|2017-11-27|2|0
10170|XS ( 30-34 )|2017-11-30|10|0
10170|XS ( 30-34 )|2017-12-11|0|0
10170|XS ( 30-34 )|2017-12-12|45|0
10170|XS ( 30-34 )|2018-01-27|4|1
10171|36 2/3|2017-10-01|92|0
10171|36 2/3|2018-01-02|29|1
10174|L|2017-10-01|89|0
10174|L|2017-12-30|32|1
10174|M|2017-10-01|29|0
10174|M|2017-10-31|59|0
10174|M|2017-12-30|32|1
10174|XL|2017-10-01|89|0
10174|XL|2017-12-30|32|1
10176|38,5|2017-10-01|29|0
10176|38,5|2017-10-31|92|1
10177|M|2017-10-01|3|0
10177|M|2017-10-05|95|0
10177|M|2018-01-09|22|0
10177|XL|2017-10-01|36|0
10177|XL|2017-11-07|85|1
10183|L ( 42-46 )|2017-10-01|3|0
10183|L ( 42-46 )|2017-10-05|50|0
10183|L ( 42-46 )|2017-11-25|12|0
10183|L ( 42-46 )|2017-12-08|1|0
10183|L ( 42-46 )|2017-12-10|13|0
10183|L ( 42-46 )|2017-12-24|14|0
10183|L ( 42-46 )|2018-01-08|23|1
10183|M ( 38-42 )|2017-10-01|56|0
10183|M ( 38-42 )|2017-11-27|65|1
10186|36 2/3|2017-10-01|16|0
10186|36 2/3|2017-10-18|0|0
10186|36 2/3|2017-10-19|104|1
10186|38|2017-10-01|63|0
10186|38|2017-12-04|56|0
10186|38|2018-01-30|1|1
10186|38 2/3|2017-10-01|25|0
10186|38 2/3|2017-10-27|4|0
10186|38 2/3|2017-11-01|37|0
10186|38 2/3|2017-12-09|51|0
10186|38 2/3|2018-01-30|1|1
10194|38/40 ( M / L )|2017-10-01|77|0
10194|38/40 ( M / L )|2017-12-18|27|0
10194|38/40 ( M / L )|2018-01-15|16|1
10195|L|2017-10-01|15|0
10195|L|2017-10-17|9|0
10195|L|2017-10-27|20|0
10195|L|2017-11-17|3|0
10195|L|2017-11-21|8|0
10195|L|2017-11-30|8|0
10195|L|2017-12-09|3|0
10195|L|2017-12-13|6|0
10195|L|2017-12-20|16|0
10195|L|2018-01-06|2|0
10195|L|2018-01-09|7|0
10195|L|2018-01-17|1|0
10195|L|2018-01-19|9|0
10195|L|2018-01-29|2|1
10195|M|2017-10-01|42|0
10195|M|2017-11-13|29|0
10195|M|2017-12-13|49|1
10195|XL|2017-10-01|30|0
10195|XL|2017-11-01|28|0
10195|XL|2017-11-30|6|0
10195|XL|2017-12-07|54|0
10195|XL|2018-01-31|0|1
10197|L ( 42-46 )|2017-10-01|22|0
10197|L ( 42-46 )|2017-10-24|8|0
10197|L ( 42-46 )|2017-11-02|6|0
10197|L ( 42-46 )|2017-11-09|4|0
10197|L ( 42-46 )|2017-11-14|10|0
10197|L ( 42-46 )|2017-11-25|0|0
10197|L ( 42-46 )|2017-11-26|0|0
10197|L ( 42-46 )|2017-11-27|1|0
10197|L ( 42-46 )|2017-11-29|0|0
10197|L ( 42-46 )|2017-11-30|3|0
10197|L ( 42-46 )|2017-12-04|2|0
10197|L ( 42-46 )|2017-12-07|0|0
10197|L ( 42-46 )|2017-12-08|3|0
10197|L ( 42-46 )|2017-12-12|2|0
10197|L ( 42-46 )|2017-12-15|3|0
10197|L ( 42-46 )|2017-12-19|6|0
10197|L ( 42-46 )|2017-12-26|4|0
10197|L ( 42-46 )|2017-12-31|2|0
10197|L ( 42-46 )|2018-01-03|2|0
10197|L ( 42-46 )|2018-01-06|4|0
10197|L ( 42-46 )|2018-01-11|2|0
10197|L ( 42-46 )|2018-01-14|4|0
10197|L ( 42-46 )|2018-01-19|10|0
10197|L ( 42-46 )|2018-01-30|0|0
10197|L ( 42-46 )|2018-01-31|0|0
10197|M ( 38-42 )|2017-10-01|25|0
10197|M ( 38-42 )|2017-10-27|12|0
10197|M ( 38-42 )|2017-11-09|10|0
10197|M ( 38-42 )|2017-11-20|6|0
10197|M ( 38-42 )|2017-11-27|1|0
10197|M ( 38-42 )|2017-11-29|7|0
10197|M ( 38-42 )|2017-12-07|3|0
10197|M ( 38-42 )|2017-12-11|6|0
10197|M ( 38-42 )|2017-12-18|11|0
10197|M ( 38-42 )|2017-12-30|11|0
10197|M ( 38-42 )|2018-01-11|12|0
10197|M ( 38-42 )|2018-01-24|7|0
10197|S ( 34-38 )|2017-10-01|41|0
10197|S ( 34-38 )|2017-11-12|17|0
10197|S ( 34-38 )|2017-11-30|40|0
10197|S ( 34-38 )|2018-01-10|21|1
10197|XL (46-50 )|2017-10-01|30|0
10197|XL (46-50 )|2017-11-01|5|0
10197|XL (46-50 )|2017-11-07|16|0
10197|XL (46-50 )|2017-11-24|3|0
10197|XL (46-50 )|2017-11-28|0|0
10197|XL (46-50 )|2017-11-29|0|0
10197|XL (46-50 )|2017-11-30|7|0
10197|XL (46-50 )|2017-12-08|11|0
10197|XL (46-50 )|2017-12-20|9|0
10197|XL (46-50 )|2017-12-30|16|0
10197|XL (46-50 )|2018-01-16|6|0
10197|XL (46-50 )|2018-01-23|8|0
10199|41 1/3|2017-11-23|10|0
10199|41 1/3|2017-12-04|58|1
10199|42|2017-11-23|69|1
10199|42 2/3|2017-11-23|62|0
10199|42 2/3|2018-01-25|6|1
10203|L ( 40/42 )|2017-10-01|73|0
10203|L ( 40/42 )|2017-12-14|13|0
10203|L ( 40/42 )|2017-12-28|34|1
10203|M ( 38/40 )|2017-10-01|34|0
10203|M ( 38/40 )|2017-11-05|1|0
10203|M ( 38/40 )|2017-11-07|8|0
10203|M ( 38/40 )|2017-11-16|8|0
10203|M ( 38/40 )|2017-11-25|3|0
10203|M ( 38/40 )|2017-11-29|19|0
10203|M ( 38/40 )|2017-12-19|2|0
10203|M ( 38/40 )|2017-12-22|5|0
10203|M ( 38/40 )|2017-12-28|34|1
10205|164|2017-10-01|5|0
10205|164|2017-10-07|37|0
10205|164|2017-11-14|78|1
10207|L|2017-10-01|36|0
10207|L|2017-11-07|9|0
10207|L|2017-11-17|7|0
10207|L|2017-11-25|18|0
10207|L|2017-12-14|48|1
10207|M|2017-10-01|29|0
10207|M|2017-10-31|0|0
10207|M|2017-11-01|3|0
10207|M|2017-11-05|14|0
10207|M|2017-11-20|4|0
10207|M|2017-11-25|0|0
10207|M|2017-11-26|0|0
10207|M|2017-11-27|45|0
10207|M|2018-01-12|3|0
10207|M|2018-01-16|15|1
10207|S|2017-10-01|2|0
10207|S|2017-10-04|22|0
10207|S|2017-10-27|96|0
10208|33|2017-10-01|75|0
10208|33|2017-12-16|46|1
10208|33,5|2017-10-01|31|0
10208|33,5|2017-11-02|90|1
10208|34|2017-10-01|44|0
10208|34|2017-11-15|6|0
10208|34|2017-11-22|58|0
10208|34|2018-01-20|11|1
10208|36|2017-10-01|103|0
10208|36|2018-01-13|4|0
10208|36|2018-01-18|13|1
10208|36,5|2017-10-01|30|0
10208|36,5|2017-11-01|91|1
10208|37,5|2017-10-01|20|0
10208|37,5|2017-10-22|3|0
10208|37,5|2017-10-26|18|0
10208|37,5|2017-11-14|27|0
10208|37,5|2017-12-12|14|0
10208|37,5|2017-12-27|13|0
10208|37,5|2018-01-10|21|1
10210|40|2017-10-01|21|0
10210|40|2017-10-23|1|0
10210|40|2017-10-25|1|0
10210|40|2017-10-27|0|0
10210|40|2017-10-28|14|0
10210|40|2017-11-12|1|0
10210|40|2017-11-14|9|0
10210|40|2017-11-24|5|0
10210|40|2017-11-30|3|0
10210|40|2017-12-04|28|0
10210|40|2018-01-02|6|0
10210|40|2018-01-09|3|0
10210|40|2018-01-13|18|1
10210|44,5|2017-10-01|5|0
10210|44,5|2017-10-07|10|0
10210|44,5|2017-10-18|0|0
10210|44,5|2017-10-19|1|0
10210|44,5|2017-10-21|20|0
10210|44,5|2017-11-11|2|0
10210|44,5|2017-11-14|18|0
10210|44,5|2017-12-03|33|0
10210|44,5|2018-01-06|19|0
10210|44,5|2018-01-26|5|1
10213|43|2017-12-06|56|1
10213|44,5|2017-12-06|56|1
10213|45|2017-12-06|55|0
10213|45|2018-01-31|0|1
10214|40|2017-10-01|14|0
10214|40|2017-10-16|10|0
10214|40|2017-10-27|4|0
10214|40|2017-11-01|9|0
10214|40|2017-11-11|1|0
10214|40|2017-11-13|2|0
10214|40|2017-11-16|9|0
10214|40|2017-11-26|66|1
10214|44|2017-10-01|17|0
10214|44|2017-10-19|7|0
10214|44|2017-10-27|4|0
10214|44|2017-11-01|0|0
10214|44|2017-11-02|11|0
10214|44|2017-11-14|12|0
10214|44|2017-11-27|29|0
10214|44|2017-12-27|14|0
10214|44|2018-01-11|20|1
10214|44 2/3|2017-10-01|11|0
10214|44 2/3|2017-10-13|5|0
10214|44 2/3|2017-10-19|11|0
10214|44 2/3|2017-10-31|0|0
10214|44 2/3|2017-11-01|2|0
10214|44 2/3|2017-11-04|1|0
10214|44 2/3|2017-11-06|0|0
10214|44 2/3|2017-11-07|27|0
10214|44 2/3|2017-12-05|17|0
10214|44 2/3|2017-12-23|7|0
10214|44 2/3|2017-12-31|31|1
10219|XL|2017-10-01|7|0
10219|XL|2017-10-09|2|0
10219|XL|2017-10-12|2|0
10219|XL|2017-10-15|7|0
10219|XL|2017-10-23|12|0
10219|XL|2017-11-05|13|0
10219|XL|2017-11-19|2|0
10219|XL|2017-11-22|0|0
10219|XL|2017-11-23|0|0
10219|XL|2017-11-24|0|0
10219|XL|2017-11-25|0|0
10219|XL|2017-11-26|0|0
10219|XL|2017-11-27|1|0
10219|XL|2017-11-29|28|0
10219|XL|2017-12-28|0|0
10219|XL|2017-12-29|7|0
10219|XL|2018-01-06|1|0
10219|XL|2018-01-08|23|1
10222|2XL|2017-11-22|70|1
10222|L|2017-11-22|60|0
10222|L|2018-01-22|9|0
10222|M|2017-11-22|60|0
10222|M|2018-01-22|9|1
10222|S|2017-11-22|56|0
10222|S|2018-01-18|13|1
10222|XL|2017-11-22|62|0
10222|XL|2018-01-24|7|1
10224|42 2/3|2017-10-01|111|0
10224|42 2/3|2018-01-21|10|1
10227|44 2/3|2017-10-01|29|0
10227|44 2/3|2017-10-31|16|0
10227|44 2/3|2017-11-17|7|0
10227|44 2/3|2017-11-25|65|0
10227|44 2/3|2018-01-30|1|1
10228|L|2017-10-01|120|0
10228|L|2018-01-30|1|1
10228|M|2017-10-01|104|0
10228|M|2018-01-14|2|0
10228|M|2018-01-17|12|0
10228|M|2018-01-30|1|1
10228|XL|2017-10-01|39|0
10228|XL|2017-11-10|3|0
10228|XL|2017-11-14|9|0
10228|XL|2017-11-24|1|0
10228|XL|2017-11-26|0|0
10228|XL|2017-11-27|3|0
10228|XL|2017-12-01|39|0
10228|XL|2018-01-10|5|0
10228|XL|2018-01-16|15|0
10230|2 ( 35-38 )|2017-10-01|47|0
10230|2 ( 35-38 )|2017-11-18|8|0
10230|2 ( 35-38 )|2017-11-27|25|0
10230|2 ( 35-38 )|2017-12-23|23|0
10230|2 ( 35-38 )|2018-01-16|15|1
10230|3 ( 39-42 )|2017-10-01|28|0
10230|3 ( 39-42 )|2017-10-30|4|0
10230|3 ( 39-42 )|2017-11-04|8|0
10230|3 ( 39-42 )|2017-11-13|3|0
10230|3 ( 39-42 )|2017-11-17|12|0
10230|3 ( 39-42 )|2017-11-30|1|0
10230|3 ( 39-42 )|2017-12-02|4|0
10230|3 ( 39-42 )|2017-12-07|0|0
10230|3 ( 39-42 )|2017-12-08|1|0
10230|3 ( 39-42 )|2017-12-10|2|0
10230|3 ( 39-42 )|2017-12-13|8|0
10230|3 ( 39-42 )|2017-12-22|4|0
10230|3 ( 39-42 )|2017-12-27|3|0
10230|3 ( 39-42 )|2017-12-31|2|0
10230|3 ( 39-42 )|2018-01-03|28|1
10230|4 ( 43-46 )|2017-10-01|49|0
10230|4 ( 43-46 )|2017-11-20|19|0
10230|4 ( 43-46 )|2017-12-10|45|0
10230|4 ( 43-46 )|2018-01-25|1|0
10230|4 ( 43-46 )|2018-01-27|4|1
10230|5 ( 47-49 )|2017-10-01|5|0
10230|5 ( 47-49 )|2017-10-07|30|0
10230|5 ( 47-49 )|2017-11-07|73|0
10230|5 ( 47-49 )|2018-01-20|11|1
10232|42,5|2017-10-01|103|0
10232|42,5|2018-01-13|18|1
10233|L|2017-10-01|69|0
10233|L|2017-12-10|19|0
10233|L|2017-12-30|17|0
10233|L|2018-01-17|7|0
10233|L|2018-01-25|6|1
10234|140|2017-10-27|72|0
10234|140|2018-01-08|0|0
10234|140|2018-01-09|22|1
10234|152|2017-10-27|28|0
10234|152|2017-11-25|8|0
10234|152|2017-12-04|58|1
10234|164|2017-10-27|25|0
10234|164|2017-11-22|2|0
10234|164|2017-11-25|0|0
10234|164|2017-11-26|0|0
10234|164|2017-11-27|65|1
10244|164/176|2017-11-22|15|0
10244|164/176|2017-12-08|54|1
10249|L|2017-10-01|94|0
10249|L|2018-01-04|27|1
10254|M|2017-10-01|122|1
10258|L|2017-10-01|35|0
10258|L|2017-11-06|5|0
10258|L|2017-11-12|2|0
10258|L|2017-11-15|5|0
10258|L|2017-11-21|71|1
10258|M|2017-10-01|5|0
10258|M|2017-10-07|40|0
10258|M|2017-11-17|10|0
10258|M|2017-11-28|64|1
10261|1 ( Junior)|2017-10-01|122|1
10262|35,5|2017-10-01|98|0
10262|35,5|2018-01-08|23|1
10263|L|2017-10-01|2|0
10263|L|2017-10-04|0|0
10263|L|2017-10-05|10|0
10263|L|2017-10-16|2|0
10263|L|2017-10-19|6|0
10263|L|2017-10-26|2|0
10263|L|2017-10-29|1|0
10263|L|2017-10-31|1|0
10263|L|2017-11-02|8|0
10263|L|2017-11-11|0|0
10263|L|2017-11-12|4|0
10263|L|2017-11-17|7|0
10263|L|2017-11-25|18|0
10263|L|2017-12-14|11|0
10263|L|2017-12-26|1|0
10263|L|2017-12-28|29|0
10263|L|2018-01-27|4|0
10263|M|2017-10-01|28|0
10263|M|2017-10-30|37|0
10263|M|2017-12-07|55|1
10263|S|2017-10-01|23|0
10263|S|2017-10-25|1|0
10263|S|2017-10-27|28|0
10263|S|2017-11-25|67|1
10263|XL|2017-10-01|17|0
10263|XL|2017-10-19|13|0
10263|XL|2017-11-02|26|0
10263|XL|2017-11-29|6|0
10263|XL|2017-12-06|30|0
10263|XL|2018-01-06|25|1
10275|40,5|2017-10-01|2|0
10275|40,5|2017-10-04|21|0
10275|40,5|2017-10-26|9|0
10275|40,5|2017-11-05|87|1
10275|42|2017-10-01|31|0
10275|42|2017-11-02|0|0
10275|42|2017-11-03|8|0
10275|42|2017-11-12|27|0
10275|42|2017-12-10|46|0
10275|42|2018-01-26|5|1
10275|43|2017-10-01|2|0
10275|43|2017-10-04|0|0
10275|43|2017-10-05|0|0
10275|43|2017-10-06|3|0
10275|43|2017-10-10|3|0
10275|43|2017-10-14|5|0
10275|43|2017-10-20|5|0
10275|43|2017-10-26|12|0
10275|43|2017-11-08|16|0
10275|43|2017-11-25|10|0
10275|43|2017-12-06|6|0
10275|43|2017-12-13|2|0
10275|43|2017-12-16|1|0
10275|43|2017-12-18|3|0
10275|43|2017-12-22|13|0
10275|43|2018-01-05|5|0
10275|43|2018-01-11|7|0
10275|43|2018-01-19|8|0
10275|43|2018-01-28|2|0
10275|43|2018-01-31|0|1
10275|44|2017-10-01|3|0
10275|44|2017-10-05|1|0
10275|44|2017-10-07|2|0
10275|44|2017-10-10|12|0
10275|44|2017-10-23|17|0
10275|44|2017-11-10|14|0
10275|44|2017-11-25|2|0
10275|44|2017-11-28|43|0
10275|44|2018-01-11|12|0
10275|44|2018-01-24|0|0
10275|44|2018-01-25|6|1
10275|44,5|2017-10-01|3|0
10275|44,5|2017-10-05|1|0
10275|44,5|2017-10-07|15|0
10275|44,5|2017-10-23|20|0
10275|44,5|2017-11-13|9|0
10275|44,5|2017-11-23|5|0
10275|44,5|2017-11-29|49|0
10275|44,5|2018-01-18|5|0
10275|44,5|2018-01-24|5|0
10275|44,5|2018-01-30|1|1
10275|45,5|2017-10-01|11|0
10275|45,5|2017-10-13|42|0
10275|45,5|2017-11-25|23|0
10275|45,5|2017-12-19|13|0
10275|45,5|2018-01-02|9|0
10275|45,5|2018-01-12|19|1
10276|L ( 42-46 )|2017-10-01|6|0
10276|L ( 42-46 )|2017-10-08|8|0
10276|L ( 42-46 )|2017-10-17|6|0
10276|L ( 42-46 )|2017-10-24|4|0
10276|L ( 42-46 )|2017-10-29|2|0
10276|L ( 42-46 )|2017-11-01|27|0
10276|L ( 42-46 )|2017-11-29|5|0
10276|L ( 42-46 )|2017-12-05|3|0
10276|L ( 42-46 )|2017-12-09|5|0
10276|L ( 42-46 )|2017-12-15|31|0
10276|L ( 42-46 )|2018-01-16|1|0
10276|L ( 42-46 )|2018-01-18|13|1
10276|S ( 34-38 )|2017-10-01|4|0
10276|S ( 34-38 )|2017-10-06|23|0
10276|S ( 34-38 )|2017-10-30|5|0
10276|S ( 34-38 )|2017-11-05|15|0
10276|S ( 34-38 )|2017-11-21|22|0
10276|S ( 34-38 )|2017-12-14|3|0
10276|S ( 34-38 )|2017-12-18|8|0
10276|S ( 34-38 )|2017-12-27|21|0
10276|S ( 34-38 )|2018-01-18|13|1
10277|45,5|2017-10-01|62|0
10277|45,5|2017-12-03|59|1
10279|3 (35-38 )|2017-10-01|23|0
10279|3 (35-38 )|2017-10-25|98|1
10279|4 ( 39-42 )|2017-10-01|45|0
10279|4 ( 39-42 )|2017-11-16|17|0
10279|4 ( 39-42 )|2017-12-04|49|0
10279|4 ( 39-42 )|2018-01-23|8|1
10279|5 ( 43-46 )|2017-10-01|2|0
10279|5 ( 43-46 )|2017-10-04|7|0
10279|5 ( 43-46 )|2017-10-12|29|0
10279|5 ( 43-46 )|2017-11-11|4|0
10279|5 ( 43-46 )|2017-11-16|59|0
10279|5 ( 43-46 )|2018-01-15|16|1
10282|40 2/3|2017-10-01|54|0
10282|40 2/3|2017-11-25|3|0
10282|40 2/3|2017-11-29|4|0
10282|40 2/3|2017-12-04|43|0
10282|40 2/3|2018-01-17|14|1
10282|42|2017-10-01|30|0
10282|42|2017-11-01|69|0
10282|42|2018-01-10|21|1
10282|43 1/3|2017-10-01|18|0
10282|43 1/3|2017-10-20|25|0
10282|43 1/3|2017-11-15|77|1
10282|44|2017-10-01|1|0
10282|44|2017-10-03|104|0
10282|44|2018-01-16|15|1
10283|XL ( 158-170 )|2017-11-22|54|0
10283|XL ( 158-170 )|2018-01-16|15|1
10285|XL ( 158-170 )|2017-10-01|17|0
10285|XL ( 158-170 )|2017-10-19|12|0
10285|XL ( 158-170 )|2017-11-01|6|0
10285|XL ( 158-170 )|2017-11-08|4|0
10285|XL ( 158-170 )|2017-11-13|0|0
10285|XL ( 158-170 )|2017-11-14|12|0
10285|XL ( 158-170 )|2017-11-27|5|0
10285|XL ( 158-170 )|2017-12-03|2|0
10285|XL ( 158-170 )|2017-12-06|42|0
10285|XL ( 158-170 )|2018-01-18|13|1
10289|42 2/3|2017-10-01|2|0
10289|42 2/3|2017-10-04|87|0
10289|42 2/3|2017-12-31|31|1
10289|43 1/3|2017-10-01|0|0
10289|43 1/3|2017-10-02|3|0
10289|43 1/3|2017-10-06|117|0
10289|44|2017-10-01|11|0
10289|44|2017-10-13|110|1
10289|45 1/3|2017-10-01|4|0
10289|45 1/3|2017-10-06|95|0
10289|45 1/3|2018-01-10|16|0
10289|45 1/3|2018-01-27|4|1
10289|46|2017-10-01|0|0
10289|46|2017-10-02|7|0
10289|46|2017-10-10|20|0
10289|46|2017-10-31|15|0
10289|46|2017-11-16|11|0
10289|46|2017-11-28|61|0
10289|46|2018-01-29|2|1
10290|L|2017-11-09|15|0
10290|L|2017-11-25|1|0
10290|L|2017-11-27|2|0
10290|L|2017-11-30|5|0
10290|L|2017-12-06|1|0
10290|L|2017-12-08|5|0
10290|L|2017-12-14|3|0
10290|L|2017-12-18|0|0
10290|L|2017-12-19|2|0
10290|L|2017-12-22|6|0
10290|L|2017-12-29|14|0
10290|L|2018-01-13|1|0
10290|L|2018-01-15|0|0
10290|L|2018-01-16|0|0
10290|L|2018-01-17|1|0
10290|L|2018-01-19|2|0
10290|L|2018-01-22|0|0
10290|L|2018-01-23|0|0
10290|L|2018-01-24|0|0
10290|L|2018-01-25|4|0
10290|L|2018-01-30|1|1
10290|M|2017-11-09|15|0
10290|M|2017-11-25|2|0
10290|M|2017-11-28|16|0
10290|M|2017-12-15|12|0
10290|M|2017-12-28|17|0
10290|M|2018-01-15|2|0
10290|M|2018-01-18|6|0
10290|M|2018-01-25|6|0
10290|S|2017-11-09|8|0
10290|S|2017-11-18|6|0
10290|S|2017-11-25|1|0
10290|S|2017-11-27|4|0
10290|S|2017-12-02|5|0
10290|S|2017-12-08|37|0
10290|S|2018-01-15|2|0
10290|S|2018-01-18|4|0
10290|S|2018-01-23|3|0
10290|S|2018-01-27|4|0
10290|XL|2017-11-09|6|0
10290|XL|2017-11-16|8|0
10290|XL|2017-11-25|0|0
10290|XL|2017-11-26|0|0
10290|XL|2017-11-27|20|0
10290|XL|2017-12-18|15|0
10290|XL|2018-01-03|12|0
10290|XL|2018-01-16|0|0
10290|XL|2018-01-17|1|0
10290|XL|2018-01-19|3|0
10290|XL|2018-01-23|1|0
10290|XL|2018-01-25|6|1
10291|152|2017-10-01|10|0
10291|152|2017-10-12|14|0
10291|152|2017-10-27|4|0
10291|152|2017-11-01|13|0
10291|152|2017-11-15|12|0
10291|152|2017-11-28|1|0
10291|152|2017-11-30|62|1
10297|L|2017-10-01|34|0
10297|L|2017-11-05|84|0
10297|L|2018-01-29|2|1
10297|M|2017-10-01|30|0
10297|M|2017-11-01|91|1
10305|L|2017-10-01|88|0
10305|L|2017-12-29|33|1
10306|L ( 42-46 )|2017-10-01|16|0
10306|L ( 42-46 )|2017-10-18|17|0
10306|L ( 42-46 )|2017-11-05|15|0
10306|L ( 42-46 )|2017-11-21|28|0
10306|L ( 42-46 )|2017-12-20|21|0
10306|L ( 42-46 )|2018-01-11|20|0
10306|M ( 38-42 )|2017-10-01|24|0
10306|M ( 38-42 )|2017-10-26|11|0
10306|M ( 38-42 )|2017-11-07|20|0
10306|M ( 38-42 )|2017-11-28|0|0
10306|M ( 38-42 )|2017-11-29|42|0
10306|M ( 38-42 )|2018-01-11|20|1
10306|S ( 34-38 )|2017-10-01|24|0
10306|S ( 34-38 )|2017-10-26|32|0
10306|S ( 34-38 )|2017-11-28|43|0
10306|S ( 34-38 )|2018-01-11|20|0
10306|XL (46-50 )|2017-10-01|8|0
10306|XL (46-50 )|2017-10-10|7|0
10306|XL (46-50 )|2017-10-18|4|0
10306|XL (46-50 )|2017-10-23|4|0
10306|XL (46-50 )|2017-10-28|7|0
10306|XL (46-50 )|2017-11-05|9|0
10306|XL (46-50 )|2017-11-15|5|0
10306|XL (46-50 )|2017-11-21|4|0
10306|XL (46-50 )|2017-11-26|0|0
10306|XL (46-50 )|2017-11-27|0|0
10306|XL (46-50 )|2017-11-28|8|0
10306|XL (46-50 )|2017-12-07|17|0
10306|XL (46-50 )|2017-12-25|9|0
10306|XL (46-50 )|2018-01-04|3|0
10306|XL (46-50 )|2018-01-08|2|0
10306|XL (46-50 )|2018-01-11|20|1
10309|2XL|2017-10-01|48|0
10309|2XL|2017-11-19|73|1
10310|128|2017-10-01|1|0
10310|128|2017-10-03|120|1
10312|39 1/3|2017-10-01|16|0
10312|39 1/3|2017-10-18|0|0
10312|39 1/3|2017-10-19|35|0
10312|39 1/3|2017-11-24|0|0
10312|39 1/3|2017-11-25|67|1
10312|40|2017-10-01|120|0
10312|40|2018-01-30|1|1
